chimei,davis_family,genus,lat,lon,Geological period,花粉vs大型化石,文献,source,Age.min,Age.max
JG-8,Caprifoliaceae,Abelia,40.647304,140.851636,Last glacial period,pollen,21_301,japan_glacial_fossil,,
JG-8,Polygonaceae,Polygonum,40.647304,140.851636,Last glacial period,pollen,21_301,japan_glacial_fossil,,
JG-8,Rosaceae,Potentilla,40.647304,140.851636,Last glacial period,pollen,21_301,japan_glacial_fossil,,
JG-8,Compositae,Artemisia,40.647304,140.851636,Last glacial period,pollen,21_301,japan_glacial_fossil,,
KNS-8,Salicaceae,Salix,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Juglandaceae,Platycarya,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Betulaceae,Betula,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Betulaceae,Corylus,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Betulaceae,Alnus,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Fagaceae,Quercus,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Rutaceae,Phellodendron,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Rutaceae,Skimmia,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Anacardiaceae,Rhus,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Aquifoliaceae,Ilex,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Sapindaceae,Acer,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Sapindaceae,Aesculus,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Rhamnaceae,Paliurus,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Malvaceae,Tilia,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Oleaceae,Ligustrum,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Symplocaceae,Symplocos,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Oleaceae,Fraxinus,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Caprifoliaceae,Weigela,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Polygonaceae,Polygonum,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
KNS-8,Compositae,Artemisia,40.665535,140.863481,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Juglandaceae,Platycarya,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Rutaceae,Skimmia,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Symplocaceae,Symplocos,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Myricaceae,Myrica,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Salicaceae,Salix,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Juglandaceae,Pterocarya,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Juglandaceae,Juglans,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Betulaceae,Alnus,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Betulaceae,Corylus,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Betulaceae,Betula,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Fagaceae,Fagus,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Fagaceae,Quercus,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Cercidiphyllaceae,Cercidiphyllum,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Rutaceae,Phellodendron,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Anacardiaceae,Rhus,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Aquifoliaceae,Ilex,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Sapindaceae,Acer,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Sapindaceae,Aesculus,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Rhamnaceae,Paliurus,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Malvaceae,Tilia,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Oleaceae,Ligustrum,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Oleaceae,Fraxinus,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Polygonaceae,Polygonum,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Compositae,Artemisia,40.696421,140.919721,Holocene,pollen,21_301,japan_glacial_fossil,,
TS-2,Rutaceae,Skimmia,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Myricaceae,Myrica,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Salicaceae,Salix,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Juglandaceae,Pterocarya,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Betulaceae,Alnus,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Betulaceae,Corylus,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Betulaceae,Betula,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Fagaceae,Fagus,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Fagaceae,Quercus,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Caprifoliaceae,Lonicera,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Cercidiphyllaceae,Cercidiphyllum,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Rutaceae,Phellodendron,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Anacardiaceae,Rhus,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Aquifoliaceae,Ilex,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Sapindaceae,Acer,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Rhamnaceae,Paliurus,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Malvaceae,Tilia,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Oleaceae,Ligustrum,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Oleaceae,Fraxinus,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
TS-2,Compositae,Artemisia,40.696421,140.919721,Last glacial period,pollen,21_301,japan_glacial_fossil,,
,Salicaceae,Salix,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Myricaceae,Myrica,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Juglandaceae,Platycarya,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Juglandaceae,Pterocarya,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Juglandaceae,Juglans,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Betulaceae,Carpinus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Betulaceae,Corylus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Betulaceae,Betula,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Betulaceae,Alnus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Fagaceae,Fagus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Fagaceae,Quercus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Fagaceae,Castanea,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Fagaceae,Castanopsis,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Ulmaceae,Ulmus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Cannabaceae,Celtis,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Cercidiphyllaceae,Cercidiphyllum,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Rosaceae,Prunus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Rutaceae,Phellodendron,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Daphniphyllaceae,Daphniphyllum,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Anacardiaceae,Rhus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Aquifoliaceae,Ilex,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Sapindaceae,Acer,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Sapindaceae,Aesculus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Rhamnaceae,Paliurus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Vitaceae,Vitis,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Malvaceae,Tilia,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Cornaceae,Cornus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Styracaceae,Styrax,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Oleaceae,Fraxinus,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Adoxaceae,Viburnum,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Polygonaceae,Polygonum,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
,Compositae,Artemisia,41,140.766667,Holocene,pollen,PANGAEA.705421,PANGAEA,,
津軽十三湖,Malvaceae,Tilia,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Betulaceae,Carpinus,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Betulaceae,Corylus,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Betulaceae,Betula,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Betulaceae,Alnus,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Fagaceae,Quercus,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Fagaceae,Fagus,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Ulmaceae,Ulmus,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Aquifoliaceae,Ilex,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Sapindaceae,Acer,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Juglandaceae,Juglans,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Fagaceae,Castanea,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Salicaceae,Salix,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
津軽十三湖,Anacardiaceae,Rhus,41.024204,140.371574,Pleistocene,pollen,小貫1963,JPNdata,,
小沼湿原,Fagaceae,Fagus,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Fagaceae,Quercus,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Betulaceae,Betula,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Betulaceae,Carpinus,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Oleaceae,Fraxinus,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Ulmaceae,Ulmus,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Juglandaceae,Pterocarya,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Salicaceae,Salix,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Aquifoliaceae,Ilex,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Compositae,Artemisia,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
小沼湿原,Betulaceae,Alnus,41.971743,140.678236,Last glacial period,pollen,18_79,japan_glacial_fossil,,
,Sapindaceae,Acer,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Sapindaceae,Aesculus,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Betulaceae,Alnus,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Betulaceae,Betula,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Betulaceae,Corylus,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Fagaceae,Fagus,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Oleaceae,Fraxinus,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Aquifoliaceae,Ilex,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Myricaceae,Myrica,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Fagaceae,Quercus,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Anacardiaceae,Rhus,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Salicaceae,Salix,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Malvaceae,Tilia,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Ulmaceae,Ulmus,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
,Adoxaceae,Viburnum,42.28417,140.25944,Holocene,pollen,PANGAEA.785340,PANGAEA,,
西長和,Betulaceae,Alnus,42.49154,140.817284,Last glacial period,pollen,20_129,japan_glacial_fossil,,
ウトナイト沼,Fagaceae,Fagus,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
ウトナイト沼,Fagaceae,Quercus,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
ウトナイト沼,Betulaceae,Betula,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
ウトナイト沼,Betulaceae,Carpinus,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
ウトナイト沼,Oleaceae,Fraxinus,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
ウトナイト沼,Juglandaceae,Pterocarya,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
ウトナイト沼,Ulmaceae,Ulmus,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
ウトナイト沼,Compositae,Artemisia,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
ウトナイト沼,Betulaceae,Alnus,42.694359,141.716187,Holocene,pollen,18_79,japan_glacial_fossil,,
"JP, Hokkaido",Betulaceae,Betula,42.80559,141.537384,Pleistocene,macrofossil,610320,PBDBdata,0.0117,2.588
Orochigahara,Sapindaceae,Acer,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Sapindaceae,Aesculus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Betulaceae,Alnus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Compositae,Artemisia,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Betulaceae,Betula,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Betulaceae,Carpinus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Fagaceae,Castanea,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Cannabaceae,Celtis,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Cercidiphyllaceae,Cercidiphyllum,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Ranunculaceae,Clematis,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Betulaceae,Corylus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Fagaceae,Fagus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Oleaceae,Fraxinus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Aquifoliaceae,Ilex,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Juglandaceae,Juglans,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Myricaceae,Myrica,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Rutaceae,Phellodendron,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Rosaceae,Prunus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Juglandaceae,Pterocarya,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Fagaceae,Quercus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Anacardiaceae,Rhus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Salicaceae,Salix,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Malvaceae,Tilia,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Ulmaceae,Ulmus,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Vitaceae,Vitis,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
Orochigahara,Caprifoliaceae,Weigela,42.93333333,141.05,Holocene,pollen,10327,neotoma,,
音江別川,Betulaceae,Corylus,42.953062,141.548644,Last glacial period,pollen,20_129,japan_glacial_fossil,,
音江別川,Betulaceae,Betula,42.953062,141.548644,Last glacial period,pollen,20_129,japan_glacial_fossil,,
音江別川,Betulaceae,Alnus,42.953062,141.548644,Last glacial period,pollen,20_129,japan_glacial_fossil,,
音江別川,Sapindaceae,Acer,42.953062,141.548644,Last glacial period,pollen,20_129,japan_glacial_fossil,,
音江別川,Compositae,Artemisia,42.953062,141.548644,Last glacial period,pollen,20_129,japan_glacial_fossil,,
音江別川,Caprifoliaceae,Lonicera,42.953062,141.548644,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Fagaceae,Fagus,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Juglandaceae,Juglans,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Ulmaceae,Ulmus,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Fagaceae,Quercus,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Aquifoliaceae,Ilex,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Betulaceae,Betula,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Betulaceae,Corylus,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Sapindaceae,Acer,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Salicaceae,Salix,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Oleaceae,Ligustrum,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Oleaceae,Fraxinus,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Betulaceae,Carpinus,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Betulaceae,Ostrya,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Betulaceae,Alnus,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Compositae,Artemisia,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
八軒,Polygonaceae,Polygonum,43.087231,141.307035,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Juglandaceae,Juglans,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Fagaceae,Quercus,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Ulmaceae,Ulmus,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Rutaceae,Phellodendron,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Betulaceae,Betula,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Myricaceae,Myrica,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Salicaceae,Salix,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Betulaceae,Carpinus,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Sapindaceae,Acer,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Betulaceae,Corylus,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Oleaceae,Fraxinus,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Fagaceae,Fagus,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Oleaceae,Ligustrum,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Malvaceae,Tilia,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Betulaceae,Ostrya,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Betulaceae,Alnus,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Compositae,Artemisia,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
丘珠,Polygonaceae,Polygonum,43.109234,141.387246,Last glacial period,pollen,20_129,japan_glacial_fossil,,
,Sapindaceae,Acer,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Betulaceae,Alnus,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Compositae,Artemisia,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Betulaceae,Betula,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Betulaceae,Corylus,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Oleaceae,Fraxinus,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Aquifoliaceae,Ilex,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Caprifoliaceae,Lonicera,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Myricaceae,Myrica,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Fagaceae,Quercus,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Salicaceae,Salix,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Ulmaceae,Ulmus,43.367,142.433,Holocene,pollen,PANGAEA.872903,PANGAEA,,
,Sapindaceae,Acer,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Betulaceae,Alnus,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Compositae,Artemisia,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Betulaceae,Betula,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Betulaceae,Corylus,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Aquifoliaceae,Ilex,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Caprifoliaceae,Lonicera,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Myricaceae,Myrica,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Fagaceae,Quercus,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Anacardiaceae,Rhus,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Salicaceae,Salix,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Ulmaceae,Ulmus,43.367,142.433,Last glacial period,pollen,PANGAEA.872903,PANGAEA,,
,Ericaceae,Rhododendron,43.37,143.97,Holocene,pollen,PANGAEA.785247,PANGAEA,,
富良野盆：地北海道中富良野町宇文,Fagaceae,Quercus,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Betulaceae,Betula,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Juglandaceae,Juglans,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Ulmaceae,Ulmus,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Betulaceae,Alnus,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Myricaceae,Myrica,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Rosaceae,Prunus,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Aquifoliaceae,Ilex,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Hydrangeaceae,Hydrangea,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Styracaceae,Styrax,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Salicaceae,Salix,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Oleaceae,Fraxinus,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Leguminosae,Maackia,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
富良野盆：地北海道中富良野町宇文,Fagaceae,Fagus,43.37222222,142.4305556,Holocene,pollen,32_89,japan_glacial_fossil,,
